ID,TOPSIS_Score,TOPSIS_Rank,ML_Score,Final_Score,Final_Rank,Classe_predite,Moyenne,Alternance,Licence_EDN,Diplome_norm,Niveau_Math
290,0.5704607105228943,445,0.087212,0.377161,425,Bon,13.69,0.0,0.0,3.0,3.0
293,0.5703182967309806,446,0.087212,0.377076,427,Bon,13.67,0.0,0.0,3.0,3.0
80,0.5702470236347035,447,0.087212,0.377033,429,Bon,13.66,0.0,0.0,3.0,3.0
336,0.5696752577217128,448,0.087212,0.37669,432,Bon,13.58,0.0,0.0,3.0,3.0
365,0.56895663087642,449,0.087212,0.376259,434,Bon,13.48,0.0,0.0,3.0,3.0
654,0.5688693185305583,450,0.008112,0.344566,473,Moyen,14.702,1.0,0.0,3.0,1.0
758,0.568337960808869,451,0.058357,0.364346,450,Bon,11.703,1.0,0.0,3.0,3.0
265,0.5683138177318736,452,0.058357,0.364331,451,Bon,11.7,1.0,0.0,3.0,3.0
784,0.5683138177318736,452,0.058357,0.364331,451,Bon,11.7,1.0,0.0,3.0,3.0
416,0.5680159971029735,454,0.087212,0.375694,437,Bon,13.35,0.0,0.0,3.0,3.0
660,0.5674092662973466,455,0.094739,0.378341,418,Bon,13.266666666666666,0.0,0.0,3.0,3.0
12,0.5672875715048205,456,0.094739,0.378268,419,Bon,13.25,0.0,0.0,3.0,3.0
396,0.5667751950014774,457,0.110295,0.384183,400,Bon,13.18,0.0,0.0,3.0,3.0
769,0.5665653839660969,458,0.008112,0.343184,477,Moyen,14.38,1.0,0.0,3.0,1.0
659,0.5662150188650777,459,0.055422,0.361898,461,Bon,11.440666666666669,1.0,0.0,3.0,3.0
342,0.566039735443724,460,0.028476,0.351014,464,Bon,13.08,0.0,0.0,3.0,3.0
289,0.5658838416343891,461,0.055422,0.361699,462,Bon,11.4,1.0,0.0,3.0,3.0
681,0.5654484468327705,462,0.028476,0.35066,465,Bon,13.0,0.0,0.0,3.0,3.0
651,0.5654484468327705,462,0.028476,0.35066,465,Bon,13.0,0.0,0.0,3.0,3.0
511,0.5641834967203039,464,0.029067,0.350137,467,Bon,12.83,0.0,0.0,3.0,3.0
166,0.561912396891122,465,0.0,0.337147,489,Moyen,13.75,1.0,0.0,3.0,1.0
141,0.5617721734377933,466,0.020808,0.345386,469,Bon,12.51,0.0,0.0,3.0,3.0
459,0.5616962015541549,467,0.020808,0.345341,470,Bon,12.5,0.0,0.0,3.0,3.0
517,0.5616962015541549,467,0.020808,0.345341,470,Bon,12.5,0.0,0.0,3.0,3.0
324,0.5616962015541549,467,0.020808,0.345341,470,Bon,12.5,0.0,0.0,3.0,3.0
500,0.5602458443734296,470,0.020808,0.344471,474,Bon,12.31,0.0,0.0,3.0,3.0
773,0.5601691519458396,471,0.020808,0.344425,475,Bon,12.3,0.0,0.0,3.0,3.0
54,0.5595389491231112,472,0.020808,0.344046,476,Bon,12.218,0.0,0.0,3.0,3.0
515,0.5592255727041798,473,0.0,0.335535,499,Moyen,13.397,1.0,0.0,3.0,1.0
504,0.5591717400068856,474,0.0,0.335503,500,Moyen,13.39,1.0,0.0,3.0,1.0
226,0.558935870807589,475,0.035635,0.349616,468,Non_classe,15.24,1.0,0.0,3.0,0.0
771,0.5584682218742487,476,0.004227,0.336772,493,Moyen,12.0,2.0,0.0,3.0,1.0
535,0.558388057267601,477,0.004227,0.336724,495,Moyen,11.99,2.0,0.0,3.0,1.0
523,0.5579300064312378,478,0.020172,0.342827,479,Bon,12.01,0.0,0.0,3.0,3.0
264,0.5578522861066045,479,0.020172,0.34278,480,Bon,12.0,0.0,0.0,3.0,3.0
634,0.5578522861066045,479,0.020172,0.34278,480,Bon,12.0,0.0,0.0,3.0,3.0
117,0.5567868168603619,481,0.020172,0.342141,482,Bon,11.863333333333337,0.0,0.0,3.0,3.0
410,0.5561397896734667,482,0.001734,0.334378,503,Moyen,13.0,1.0,0.0,3.0,1.0
16,0.5561341814587716,483,0.016791,0.340397,483,Bon,11.78,0.0,0.0,3.0,3.0
597,0.5560485398751042,484,0.007911,0.336794,492,Moyen,11.7,2.0,0.0,3.0,1.0
631,0.5541633085443345,485,0.016791,0.339214,484,Bon,11.53,0.0,0.0,3.0,3.0
103,0.5540098069316839,486,0.007911,0.33557,498,Non_classe,11.45,2.0,0.0,3.0,1.0
716,0.5539255348460301,487,0.015962,0.33874,485,Bon,11.5,0.0,0.0,3.0,3.0
71,0.5539255348460301,487,0.015962,0.33874,485,Bon,11.5,0.0,0.0,3.0,3.0
748,0.5538132770686437,489,0.002919,0.333456,504,Moyen,12.706,1.0,0.0,3.0,1.0
254,0.5537654457386451,490,0.002919,0.333427,505,Moyen,12.7,1.0,0.0,3.0,1.0
315,0.5529187054349202,491,0.013856,0.337294,488,Bon,11.373333333333337,0.0,0.0,3.0,3.0
722,0.5525998030866145,492,0.013856,0.337102,490,Bon,11.333333333333334,0.0,0.0,3.0,3.0
775,0.55246147186586,493,0.013856,0.337019,491,Bon,11.316,0.0,0.0,3.0,3.0
524,0.5521632711398751,494,0.004227,0.332989,508,Moyen,12.5,1.0,0.0,3.0,1.0
188,0.5520139822175874,495,0.013856,0.336751,494,Bon,11.26,0.0,0.0,3.0,3.0
567,0.5518141700336886,496,0.004227,0.332779,511,Moyen,12.456666666666663,1.0,0.0,3.0,1.0
538,0.5516528147262981,497,0.004227,0.332682,512,Moyen,12.436666666666667,1.0,0.0,3.0,1.0
507,0.551367354964115,498,0.018342,0.338157,487,Moyen,14.02,0.0,0.0,3.0,1.0
424,0.5511405066896333,499,0.013856,0.336227,496,Bon,11.151,0.0,0.0,3.0,3.0
687,0.5501968527929268,500,0.004227,0.331809,516,Moyen,12.257,1.0,0.0,3.0,1.0
304,0.5499252340956052,501,0.012322,0.334884,502,Bon,11.0,0.0,0.0,3.0,3.0
126,0.5497651785422254,502,0.004227,0.33155,517,Moyen,12.204,1.0,0.0,3.0,1.0
267,0.5491171931043188,503,0.004973,0.331459,518,Non_classe,10.9,0.0,0.0,3.0,3.0
671,0.5489153045461527,504,0.004227,0.33104,520,Moyen,12.1,1.0,0.0,3.0,1.0
261,0.5485382271750763,505,0.004227,0.330814,524,Moyen,12.054,1.0,0.0,3.0,1.0
519,0.5481851015950142,506,0.004227,0.330602,525,Moyen,12.011,1.0,0.0,3.0,1.0
172,0.5478066616842611,507,0.008318,0.332011,515,Moyen,11.965,1.0,0.0,3.0,1.0
222,0.5474779117669822,508,0.018342,0.335824,497,Moyen,13.5,0.0,0.0,3.0,1.0
598,0.5473945281825116,509,0.012002,0.333237,506,Non_classe,11.915,1.0,0.0,3.0,1.0
305,0.5473615224269136,510,0.012002,0.333218,507,Non_classe,11.911,1.0,0.0,3.0,1.0
477,0.5467913633914687,511,0.012002,0.332876,509,Non_classe,11.842,1.0,0.0,3.0,1.0
736,0.5466920501345905,512,0.012002,0.332816,510,Non_classe,11.83,1.0,0.0,3.0,1.0
282,0.5464435677139263,513,0.012002,0.332667,513,Non_classe,11.8,1.0,0.0,3.0,1.0
137,0.5459532714876288,514,0.018342,0.334909,501,Moyen,13.3,0.0,0.0,3.0,1.0
212,0.5453153437438268,515,0.14346,0.384573,399,Non_classe,14.962,0.0,0.0,3.0,0.0
185,0.545236543984022,516,0.012385,0.332096,514,Moyen,13.206666666666669,0.0,0.0,3.0,1.0
148,0.544250543810273,517,0.012002,0.331351,519,Non_classe,11.536666666666669,1.0,0.0,3.0,1.0
458,0.5441036998824478,518,0.007966,0.329649,526,Moyen,13.06,0.0,0.0,3.0,1.0
669,0.5440401593984462,519,0.01116,0.330888,523,Non_classe,13.18,1.0,0.0,3.0,0.0
341,0.5436501279571386,520,0.012002,0.330991,521,Non_classe,11.465,1.0,0.0,3.0,1.0
667,0.5435242718664182,521,0.012002,0.330915,522,Non_classe,11.45,1.0,0.0,3.0,1.0
481,0.5434046533662261,522,0.007966,0.329229,528,Moyen,12.97,0.0,0.0,3.0,1.0
66,0.5433479653288253,523,0.008318,0.329336,527,Non_classe,11.429,1.0,0.0,3.0,1.0
218,0.5430774355589406,524,0.003153,0.327107,534,Non_classe,12.928,0.0,0.0,3.0,1.0
701,0.542657673102424,525,0.007848,0.328734,529,Non_classe,13.0,1.0,0.0,3.0,0.0
639,0.542657673102424,525,0.007848,0.328734,529,Non_classe,13.0,1.0,0.0,3.0,0.0
548,0.5422706533620005,527,0.007133,0.328215,531,Non_classe,11.301,1.0,0.0,3.0,1.0
322,0.542262218992151,528,0.007133,0.32821,532,Non_classe,11.3,1.0,0.0,3.0,1.0
600,0.5417429858655122,529,0.004973,0.327035,535,Non_classe,10.0,0.0,0.0,3.0,3.0
104,0.5415264743519352,530,0.003153,0.326177,536,Non_classe,12.73,0.0,0.0,3.0,1.0
186,0.5414456183746318,531,0.007133,0.32772,533,Non_classe,11.203333333333331,1.0,0.0,3.0,1.0
746,0.5401841221863101,532,0.00446,0.325895,537,Non_classe,12.56,0.0,0.0,3.0,1.0
721,0.5400255642834716,533,0.00446,0.325799,538,Non_classe,12.54,0.0,0.0,3.0,1.0
601,0.5397199402723947,534,0.001734,0.324526,547,Non_classe,11.0,1.0,0.0,3.0,1.0
143,0.5397199402723947,534,0.001734,0.324526,547,Non_classe,11.0,1.0,0.0,3.0,1.0
182,0.5397080544156502,536,0.00446,0.325609,539,Non_classe,12.5,0.0,0.0,3.0,1.0
807,0.5381394629947424,537,0.00446,0.324668,545,Non_classe,12.303333333333333,0.0,0.0,3.0,1.0
596,0.5381127711603653,538,0.00446,0.324652,546,Non_classe,12.3,0.0,0.0,3.0,1.0
759,0.5369080943022565,539,0.00446,0.323929,551,Non_classe,12.15,0.0,0.0,3.0,1.0
680,0.5367738189957797,540,0.00446,0.323848,554,Non_classe,12.133333333333333,0.0,0.0,3.0,1.0
287,0.5363920244757497,541,0.00446,0.323619,558,Non_classe,12.086,0.0,0.0,3.0,1.0
208,0.5355346252666268,542,0.008551,0.324741,544,Non_classe,11.98,0.0,0.0,3.0,1.0
407,0.5342750758412491,543,0.012235,0.325459,540,Non_classe,11.825,0.0,0.0,3.0,1.0
506,0.5338918221834902,544,0.012235,0.325229,541,Non_classe,11.778,0.0,0.0,3.0,1.0
139,0.5331726254653116,545,0.012235,0.324798,543,Non_classe,11.69,0.0,0.0,3.0,1.0
323,0.5319419975157058,546,0.012235,0.324059,549,Non_classe,11.54,0.0,0.0,3.0,1.0
491,0.5318597490114211,547,0.012235,0.32401,550,Non_classe,11.53,0.0,0.0,3.0,1.0
456,0.5316951759083178,548,0.012235,0.323911,552,Non_classe,11.51,0.0,0.0,3.0,1.0
486,0.5316128514652066,549,0.012235,0.323862,553,Non_classe,11.5,0.0,0.0,3.0,1.0
786,0.5313306667020543,550,0.060302,0.342919,478,Non_classe,13.046666666666669,0.0,0.0,3.0,0.0
413,0.5313039113849994,551,0.012235,0.323676,556,Non_classe,11.4625,0.0,0.0,3.0,1.0
233,0.5312420812786346,552,0.012235,0.323639,557,Non_classe,11.455,0.0,0.0,3.0,1.0
489,0.530788236285064,553,0.007366,0.321419,560,Non_classe,11.4,0.0,0.0,3.0,1.0
592,0.5301835099845653,554,0.0,0.31811,564,Non_classe,0.0,0.0,0.0,4.0,0.0
705,0.5298783474619935,555,0.007366,0.320873,561,Non_classe,11.29,0.0,0.0,3.0,1.0
801,0.5292148177058398,556,0.007366,0.320475,562,Non_classe,11.21,0.0,0.0,3.0,1.0
587,0.528894969811669,557,0.007366,0.320283,563,Non_classe,11.1715,0.0,0.0,3.0,1.0
502,0.5286629110842439,558,0.016458,0.323781,555,Non_classe,12.7,0.0,0.0,3.0,0.0
627,0.5274661939480163,559,0.001968,0.317267,565,Non_classe,11.0,0.0,0.0,3.0,1.0
352,0.5274661939480163,559,0.001968,0.317267,565,Non_classe,11.0,0.0,0.0,3.0,1.0
536,0.5274661939480163,559,0.001968,0.317267,565,Non_classe,11.0,0.0,0.0,3.0,1.0
550,0.5274661939480163,559,0.001968,0.317267,565,Non_classe,11.0,0.0,0.0,3.0,1.0
105,0.5264821039518225,563,0.016458,0.322473,559,Non_classe,12.42,0.0,0.0,3.0,0.0
295,0.526071712059714,564,0.000966,0.316029,570,Non_classe,10.833333333333334,0.0,0.0,3.0,1.0
163,0.5258760364508634,565,0.000966,0.315912,571,Non_classe,10.81,0.0,0.0,3.0,1.0
276,0.5246717228516249,566,0.000966,0.315189,572,Non_classe,10.666666666666666,0.0,0.0,3.0,1.0
187,0.5238573553611227,567,0.000966,0.314701,573,Non_classe,10.57,0.0,0.0,3.0,1.0
150,0.5237097481791371,568,0.000966,0.314612,574,Non_classe,10.5525,0.0,0.0,3.0,1.0
752,0.5232666066100917,569,0.000966,0.314346,575,Non_classe,10.5,0.0,0.0,3.0,1.0
629,0.5232666066100917,569,0.000966,0.314346,575,Non_classe,10.5,0.0,0.0,3.0,1.0
565,0.5224212354095272,571,0.000966,0.313839,578,Non_classe,10.4,0.0,0.0,3.0,1.0
717,0.5197349183688741,572,0.005093,0.313878,577,Non_classe,11.57,0.0,0.0,3.0,0.0
368,0.5192798973094226,573,0.000966,0.311954,580,Non_classe,10.03,0.0,0.0,3.0,1.0
4,0.5185129084025643,574,0.000966,0.311494,582,Non_classe,9.94,0.0,0.0,3.0,1.0
525,0.5180420528246376,575,0.005093,0.312862,579,Non_classe,11.36,0.0,0.0,3.0,0.0
415,0.5110239259259819,576,0.0,0.306614,583,Non_classe,10.5,0.0,0.0,3.0,0.0
798,0.5105574125729546,577,0.0,0.306334,584,Non_classe,10.443333333333332,0.0,0.0,3.0,0.0
427,0.5068941487794479,578,0.0,0.304136,587,Non_classe,10.0,0.0,0.0,3.0,0.0
347,0.5064216332938128,579,0.0,0.303853,588,Non_classe,9.943,0.0,0.0,3.0,0.0
675,0.48857644281325374,580,0.144678,0.351017,463,Moyen,17.42,0.0,0.0,2.0,3.0
430,0.46947021922895826,581,0.108531,0.325095,542,Moyen,15.06,0.0,0.0,2.0,3.0
360,0.4666683961370983,582,0.044617,0.297848,592,Moyen,13.6,1.0,0.0,2.0,3.0
578,0.46569080320305706,583,0.051976,0.300205,590,Moyen,13.49,1.0,0.0,2.0,3.0
355,0.46499333022075345,584,0.093531,0.316408,569,Moyen,14.54,0.0,0.0,2.0,3.0
370,0.46399199677481523,585,0.082792,0.311512,581,Moyen,14.425,0.0,0.0,2.0,3.0
772,0.4593726646404379,586,0.076191,0.3061,585,Moyen,13.9,0.0,0.0,2.0,3.0
706,0.457691556375583,587,0.060842,0.298952,591,Moyen,13.711,0.0,0.0,2.0,3.0
58,0.4512912203487389,588,0.015555,0.276997,597,Moyen,13.0,0.0,0.0,2.0,3.0
556,0.4465446502816237,589,0.0072,0.270807,598,Moyen,12.48,0.0,0.0,2.0,3.0
229,0.4448659425451544,590,0.395972,0.425308,213,Moyen,16.369999999999997,0.0,1.0,1.0,3.0
243,0.4429285158400771,591,0.009392,0.269514,599,Moyen,11.0,1.0,0.0,2.0,3.0
576,0.4421242251932135,592,0.006563,0.2679,601,Moyen,12.0,0.0,0.0,2.0,3.0
394,0.44139304862622086,593,0.003243,0.266133,602,Moyen,13.566,1.0,0.0,2.0,1.0
779,0.43849275995308656,594,0.006563,0.265721,603,Moyen,11.608,0.0,0.0,2.0,3.0
408,0.43283470802736934,595,0.003644,0.261158,604,Moyen,11.0,0.0,0.0,2.0,3.0
457,0.43283470802736934,595,0.003644,0.261158,604,Moyen,11.0,0.0,0.0,2.0,3.0
814,0.42427637084705105,597,0.010501,0.258766,608,Non_classe,12.865,0.0,0.0,2.0,1.0
761,0.4173661855327769,598,0.011809,0.255143,609,Non_classe,12.19,0.0,0.0,2.0,1.0
354,0.41339287851237416,599,0.017407,0.254998,610,Non_classe,11.805,0.0,0.0,2.0,1.0
778,0.411581017799237,600,0.017407,0.253911,611,Non_classe,11.63,0.0,0.0,2.0,1.0
136,0.4066115179957092,601,0.039881,0.259919,607,Non_classe,12.09,0.0,0.0,2.0,0.0
791,0.40502384630282834,602,0.0,0.243014,621,Non_classe,10.0,1.0,0.0,2.0,1.0
100,0.39941913193024614,603,0.000966,0.240038,627,Non_classe,10.46,0.0,0.0,2.0,1.0
429,0.38784118771327664,604,0.033449,0.246084,620,Moyen,14.36,2.0,0.0,1.0,3.0
469,0.38490498931631684,605,0.0,0.230943,646,Non_classe,10.0,0.0,0.0,2.0,0.0
236,0.38189404850883785,606,0.149012,0.288741,595,Moyen,15.77,0.0,0.0,1.0,3.0
99,0.3807956909435345,607,0.033449,0.241857,622,Moyen,13.655,2.0,0.0,1.0,3.0
635,0.3782379735045143,608,0.455178,0.409014,322,Excellent,11.494,0.0,1.0,1.0,1.0
393,0.37640258422580664,609,0.061063,0.250267,613,Moyen,13.22,2.0,0.0,1.0,3.0
730,0.3732358456616738,610,0.111865,0.268687,600,Moyen,14.953833333333336,0.0,0.0,1.0,3.0
770,0.3713227237369436,611,0.448834,0.402327,339,Excellent,11.61,0.0,1.0,1.0,0.0
22,0.36788301075399854,612,0.047427,0.239701,631,Moyen,13.7,1.0,0.0,1.0,3.0
644,0.36679546271165875,613,0.047427,0.239048,632,Moyen,13.6,1.0,0.0,1.0,3.0
698,0.36638160655793234,614,0.047427,0.2388,634,Moyen,13.562,1.0,0.0,1.0,3.0
381,0.36384815903743933,615,0.054786,0.240223,626,Moyen,13.33,1.0,0.0,1.0,3.0
626,0.36340496331210287,616,0.079001,0.249643,614,Moyen,14.05,0.0,0.0,1.0,3.0
211,0.3628544526244875,617,0.079001,0.249313,616,Moyen,14.0,0.0,0.0,1.0,3.0
345,0.36282364891213653,618,0.010452,0.221875,651,Moyen,11.89,2.0,0.0,1.0,3.0
194,0.3625622350301448,619,0.219201,0.305218,586,Non_classe,16.95,0.0,0.0,1.0,0.0
485,0.36143563783575183,620,0.036242,0.231358,644,Moyen,13.11,1.0,0.0,1.0,3.0
135,0.36087803949318764,621,0.019518,0.224334,649,Moyen,14.29,2.0,0.0,1.0,1.0
474,0.3602259420545741,622,0.040016,0.232142,643,Moyen,13.0,1.0,0.0,1.0,3.0
285,0.35920521806065636,623,0.063652,0.240984,624,Moyen,13.67,0.0,0.0,1.0,3.0
131,0.3590498138164672,624,0.063652,0.240891,625,Moyen,13.656,0.0,0.0,1.0,3.0
397,0.3590085238568777,625,0.219201,0.303086,589,Non_classe,16.65,0.0,0.0,1.0,0.0
583,0.3573150785316442,626,0.063652,0.23985,628,Moyen,13.5,0.0,0.0,1.0,3.0
734,0.3573150785316442,626,0.063652,0.23985,628,Moyen,13.5,0.0,0.0,1.0,3.0
110,0.35721482784697073,628,0.063652,0.23979,630,Moyen,13.491,0.0,0.0,1.0,3.0
618,0.35578709624359023,629,0.063652,0.238933,633,Moyen,13.363,0.0,0.0,1.0,3.0
94,0.35553017240567764,630,0.063652,0.238779,636,Moyen,13.34,0.0,0.0,1.0,3.0
284,0.3550830797060595,631,0.06176,0.237754,637,Moyen,13.3,0.0,0.0,1.0,3.0
774,0.3546356499510822,632,0.071179,0.241253,623,Moyen,13.26,0.0,0.0,1.0,3.0
346,0.3518431173313206,633,0.018365,0.218452,652,Moyen,13.011,0.0,0.0,1.0,3.0
480,0.35171947395971787,634,0.018365,0.218378,653,Moyen,13.0,0.0,0.0,1.0,3.0
703,0.35126967100800166,635,0.018365,0.218108,654,Moyen,12.96,0.0,0.0,1.0,3.0
455,0.34958032183585325,636,0.018955,0.21733,655,Moyen,12.81,0.0,0.0,1.0,3.0
215,0.3495417354919665,637,0.219201,0.297405,593,Non_classe,15.87,0.0,0.0,1.0,0.0
785,0.34873197279260554,638,0.073868,0.238786,635,Non_classe,15.14,1.0,0.0,1.0,0.0
543,0.34630349075769024,639,0.010009,0.211786,664,Moyen,12.52,0.0,0.0,1.0,3.0
605,0.346190262450366,640,0.010009,0.211718,665,Moyen,12.51,0.0,0.0,1.0,3.0
815,0.34607701941397123,641,0.010009,0.21165,667,Moyen,12.5,0.0,0.0,1.0,3.0
244,0.34607701941397123,641,0.010009,0.21165,667,Moyen,12.5,0.0,0.0,1.0,3.0
589,0.3449383307478218,643,0.219201,0.294643,594,Non_classe,15.5,0.0,0.0,1.0,0.0
196,0.3440737894897061,644,0.002765,0.20755,681,Non_classe,10.06,2.0,0.0,1.0,3.0
50,0.34393278288040113,645,0.003243,0.207657,680,Moyen,14.13,1.0,0.0,1.0,1.0
358,0.3434307097153518,646,0.010009,0.210062,670,Moyen,12.266666666666666,0.0,0.0,1.0,3.0
420,0.34324141204654096,647,0.010009,0.209949,672,Moyen,12.25,0.0,0.0,1.0,3.0
62,0.3429543876187228,648,0.073868,0.23532,638,Non_classe,14.678,1.0,0.0,1.0,0.0
266,0.3418774751743144,649,0.010009,0.20913,676,Moyen,12.13,0.0,0.0,1.0,3.0
178,0.34164998939976365,650,0.010009,0.208994,677,Moyen,12.11,0.0,0.0,1.0,3.0
138,0.34082677850415927,651,0.063634,0.22995,647,Moyen,14.57,0.0,0.0,1.0,1.0
279,0.3403980405033499,652,0.009373,0.207988,678,Moyen,12.0,0.0,0.0,1.0,3.0
442,0.3403980405033499,652,0.009373,0.207988,678,Moyen,12.0,0.0,0.0,1.0,3.0
614,0.33969218753975206,654,0.003243,0.205112,691,Moyen,13.797,1.0,0.0,1.0,1.0
603,0.33891689617501447,655,0.009373,0.207099,682,Moyen,11.87,0.0,0.0,1.0,3.0
435,0.3388370978006162,656,0.009373,0.207052,684,Moyen,11.863,0.0,0.0,1.0,3.0
428,0.3388028971741766,657,0.009373,0.207031,685,Moyen,11.86,0.0,0.0,1.0,3.0
555,0.33864323992144696,658,0.063634,0.22864,648,Moyen,14.4,0.0,0.0,1.0,1.0
516,0.3384098902124927,659,0.073868,0.232593,642,Non_classe,14.32,1.0,0.0,1.0,0.0
688,0.33828694243950114,660,0.007664,0.206038,687,Moyen,12.37,2.0,0.0,1.0,1.0
42,0.3369777855472385,661,0.009373,0.205936,688,Moyen,11.7,0.0,0.0,1.0,3.0
40,0.33663535948725476,662,0.009373,0.205731,689,Moyen,11.67,0.0,0.0,1.0,3.0
260,0.33652120351696646,663,0.009373,0.205662,690,Moyen,11.660000000000002,0.0,0.0,1.0,3.0
248,0.3352269842552027,664,0.009373,0.204886,692,Moyen,11.546666666666669,0.0,0.0,1.0,3.0
286,0.334944851025338,665,0.032009,0.213771,660,Non_classe,14.05,1.0,0.0,1.0,0.0
643,0.3347408650635115,666,0.003243,0.202142,697,Moyen,13.4125,1.0,0.0,1.0,1.0
625,0.3342997138423084,667,0.032009,0.213384,662,Non_classe,14.0,1.0,0.0,1.0,0.0
311,0.33412251106053065,668,0.007102,0.203314,695,Moyen,11.45,0.0,0.0,1.0,3.0
274,0.33389394183568805,669,0.007102,0.203177,696,Moyen,11.43,0.0,0.0,1.0,3.0
793,0.3322754662813409,670,0.038139,0.214621,658,Moyen,13.91,0.0,0.0,1.0,1.0
478,0.3318216555413469,671,0.018569,0.206521,686,Non_classe,12.5,2.0,0.0,1.0,0.0
193,0.33034152533280103,672,0.032009,0.211009,669,Non_classe,13.695,1.0,0.0,1.0,0.0
177,0.33022389413033737,673,0.225775,0.288444,596,Non_classe,14.353,0.0,0.0,1.0,0.0
559,0.3294343197260548,674,0.007102,0.200501,700,Moyen,11.04,0.0,0.0,1.0,3.0
25,0.32936744869828116,675,0.005171,0.199689,701,Moyen,13.0,1.0,0.0,1.0,1.0
735,0.32768441184964986,676,0.159034,0.260224,606,Non_classe,14.16,0.0,0.0,1.0,0.0
426,0.3273969727887662,677,0.038139,0.211694,666,Moyen,13.54,0.0,0.0,1.0,1.0
472,0.32588889933237736,678,0.004568,0.19736,706,Non_classe,10.73,0.0,0.0,1.0,3.0
454,0.3241005524142521,679,0.007664,0.197526,705,Moyen,12.6,1.0,0.0,1.0,1.0
777,0.3239789390787598,680,0.038139,0.209643,673,Moyen,13.283333333333331,0.0,0.0,1.0,1.0
676,0.323902362605304,681,0.142759,0.251445,612,Non_classe,13.875,0.0,0.0,1.0,0.0
75,0.3238006437214019,682,0.038139,0.209536,674,Moyen,13.27,0.0,0.0,1.0,1.0
334,0.3236668752233677,683,0.032181,0.207073,683,Moyen,13.26,0.0,0.0,1.0,1.0
776,0.32211827158879447,684,0.003704,0.194752,715,Non_classe,10.4,0.0,0.0,1.0,3.0
526,0.3216902049808366,685,0.003704,0.194496,716,Non_classe,10.3625,0.0,0.0,1.0,3.0
386,0.32098314831682395,686,0.023118,0.201837,698,Moyen,13.06,0.0,0.0,1.0,1.0
43,0.32052072357264905,687,0.003704,0.193794,719,Non_classe,10.26,0.0,0.0,1.0,3.0
130,0.32048680875680685,688,0.142759,0.249396,615,Non_classe,13.62,0.0,0.0,1.0,0.0
338,0.31971714763160186,689,0.007664,0.194896,714,Moyen,12.27,1.0,0.0,1.0,1.0
197,0.3196804028661704,690,0.023118,0.201055,699,Moyen,12.963333333333331,0.0,0.0,1.0,1.0
37,0.31943621779748876,691,0.142759,0.248765,617,Non_classe,13.542,0.0,0.0,1.0,0.0
490,0.31900442654989314,692,0.142759,0.248506,618,Non_classe,13.51,0.0,0.0,1.0,0.0
272,0.3188587352307778,693,0.014383,0.197068,708,Non_classe,12.9025,0.0,0.0,1.0,1.0
541,0.3173807355620346,694,0.014383,0.196182,710,Non_classe,12.793333333333331,0.0,0.0,1.0,1.0
546,0.31638539496068996,695,0.02269,0.198907,702,Non_classe,12.72,0.0,0.0,1.0,1.0
518,0.3159330964561574,696,0.142759,0.246663,619,Non_classe,13.283333333333331,0.0,0.0,1.0,0.0
645,0.3155305713807075,697,0.011755,0.19402,717,Moyen,11.957,1.0,0.0,1.0,1.0
604,0.31502495175603423,698,0.023998,0.198614,703,Non_classe,12.62,0.0,0.0,1.0,1.0
762,0.31454794719160295,699,0.023998,0.198328,704,Non_classe,12.585,0.0,0.0,1.0,1.0
501,0.3131744242283635,700,0.003704,0.189386,734,Non_classe,9.61375,0.0,0.0,1.0,3.0
281,0.3127040246354939,701,0.023998,0.197222,707,Non_classe,12.45,0.0,0.0,1.0,1.0
312,0.31213168325111523,702,0.11866,0.234743,639,Non_classe,13.005,0.0,0.0,1.0,0.0
209,0.3120630990627456,703,0.11866,0.234702,640,Non_classe,13.0,0.0,0.0,1.0,0.0
296,0.3117886596131793,704,0.11866,0.234537,641,Non_classe,12.98,0.0,0.0,1.0,0.0
414,0.3113766932076081,705,0.09224,0.223722,650,Non_classe,12.95,0.0,0.0,1.0,0.0
521,0.3110597000433436,706,0.023998,0.196235,709,Non_classe,12.33,0.0,0.0,1.0,1.0
799,0.3108263603780431,707,0.023998,0.196095,711,Non_classe,12.313,0.0,0.0,1.0,1.0
487,0.31065939294070594,708,0.111865,0.231141,645,Moyen,14.64,0.0,0.0,0.0,3.0
473,0.31064785902685416,709,0.023998,0.195988,712,Non_classe,12.3,0.0,0.0,1.0,1.0
661,0.3105896235152083,710,0.015439,0.192529,723,Non_classe,11.59,1.0,0.0,1.0,1.0
700,0.3095872846039506,711,0.070895,0.21411,659,Non_classe,12.82,0.0,0.0,1.0,0.0
277,0.309237906565337,712,0.015439,0.191718,728,Non_classe,11.49,1.0,0.0,1.0,1.0
366,0.308620950474892,713,0.070895,0.213531,661,Non_classe,12.75,0.0,0.0,1.0,0.0
588,0.3084827442088771,714,0.079203,0.216771,656,Non_classe,12.74,0.0,0.0,1.0,0.0
764,0.3084827442088771,714,0.079203,0.216771,656,Non_classe,12.74,0.0,0.0,1.0,0.0
278,0.3077001425416048,716,0.018569,0.192048,726,Non_classe,12.0,1.0,0.0,1.0,0.0
401,0.30692807857214677,717,0.023998,0.193756,720,Non_classe,12.03,0.0,0.0,1.0,1.0
